We had my Mother 's Birthday Party
Wow , I had a wonderful time
I only come here when I have
Worst experience of my life . Went
I 've been here twice over the
We looked at the property prior to
UUGGHHH ! $ 2.25 for coffee ?
Their roasted pork totally hit the spot
We were looking for a yummy bite
Without a doubt the WORST EXPERIENCE I
I have to agree with everyone else
From cali just had great service and
I think the overall review score here
Wok Box is a wonderful idea ,
Thanks for the good customer service and
This was our first visit and it
Full credit because they make specific provision
It is Denny 's so you know
My new GE washer that died after
Hampton Inn really does not get enough
Was invited to dinner with a few
Just finished lunch with a co-worker .
Every time I 've had to deal
Food was terrific . There were issues
We went to Vegas to visit family
Great first time here ! I made
Good service and good boba , I
Perfect local food ! Flank steak platter
Tried it for the first time yesterday
I would n't agree with the $
Oh and get the char grilled platter
Budget hotel 15 min away from the
The Congee Queen franchise has been serving
I love this little spot . Quick
Everyone here has always been just lovely
I worked with on Q when my
They are amazing team they know what
Super cool place to grab a drink
Is this company good to rent from
The concept reminds me of Sweetgreen .
I was very impressed with the tint
Underwhelming at best . The steak was
Came here today for dinner after hearing
Ordered online for pickup at 7 .
I visited Idolize for the first time
This place is beyond horrible . If
When we booked our room we thought
I grew up in the area .
My flight from Los Angeles to Las
I needed a wine fridge STAT since
I had a mani/pedi with Zoe and
Let me start by saying it takes
Spent 10 days here . Service was
Came for dinner on a Saturday night
My milk tea boba choice in Arizona
My 13 year old fridge completely gave
Truck completed in 1 1/2 hours and
Our bartender April was great . Fantastic
The last time my wife and I
Acarei rude employee at Denny 's I
This is my first yelp review ever
I immediately wanted to explore this restaurant
For the second time , I went
Wanted to enjoy a nice Sunday brunch
Been to the pub several times and
We just signed up with On Q
The worst pedicure and guest service I
This is a chain restaurant - my
great place for families , not crowded
We wanted a somewhat healthy option for
The food ... plain and simple ...
I have been so happy with On
I do not love this place as
Over the past two years , we
Really good service . Clean and trendy
Made reservations for a special night here
This place is okay but their other
It 's ok if you want to
I normally Do n't write these kind
Make an appointment with Waverly ! !
This is my second purchase from Spencer
Tanner Lee was fabulous . Quick to
It 's decent , but not great
I wish I could give zero stars
Nice atmosphere similar to Springrolls , comfy
Similar to other lower quality AYCE places
I love love love this place !
Good for walk-in , last minute beauty
Went to the blow dry 101 here
Been here twice now , the first
Kevin Rymer is the BEST ! You
We travelled over 1 hours after hearing
I get take out from here almost
Best taco in town hands down .
The service was great . Everyone was
Fish bowled into VEGAS from AZ !
My favorite place to go in Charlotte
What a pleasure working with such a
Just wanted to say thank you to
LOVE THIS SPOT . I 'm not
I am having the dairy free/ gluten
We went with a group for lunch
This place is wavering between a 2
I made an online reservation 2 weeks
I went here the first time to
Luxurious Chinese food restaurant ! ! !
I moved to Phoenix from Southern California
Went for lunch with the family .
I have high standards of authentic Mexican
This is the best place I know
We spent one night here to be
Just had my first facial at idolize
I have no idea why there are
Amy and her crew made my PURPLE
This airport hotel is definitely a pleasant
I was a little worried about staying
We took my wife and her sisters
Best brows done ever ! ! !
I have been using OnQ now for
Of course the only Bambu in Arizona
Love my color and cut by Cam
Good spot for reasonably priced and good-tasting
Nice stay , the staff is very
Blow Dry 101 blew me away !
I returned here to try out their
My wife and I stoped here for
This place is great . I came
Lotus is FANTASTIC ! I 've been
I eat breakfast here often . First
I 've been struggling for years trying
Update 3-26-18 So maybe my headline was
I love this place ! I used
First , nice remodel . Warm and
We arrived pretty late - I called
I have always wanted to try this
Had a great last experience at Beverly
Found wok box by my work and
Wow , really tasty ! I got
The food is pretty good , expect
My wife and I purchased several items
I recently stayed here for a business
I went for the hibachi dinner for
This place was good . Service was
I 've been here a few times
I want to comment on our server
Everyone ILA is now managing this location
I just moved to Charlotte from SWVA
We had just finished getting some pho
Had to take my 2016 Kia Rio5
What a great little place in North
I booked an appointment with Jason for
My first impression of this restaurant was
Place was OK . I rely on
Along with a few other yelpers ,
I 've been wanting to try this
Delicious shrimp tacos ! ! Their burritos
I love this place and come here
? ? ? ? ? ? ?
The worst pedicure and guest service I
Love the upstairs patio ! Bartender up
best place in town for milk tea
I 've been getting take-out regularly during
Fast professional work . Friendly staff .
You get what you pay for .
One of the rudest manager I met
I will give it a zero !
I LOVE the staff here ! They
First time here today , and wow
You get what you pay for here
My one star review is purely on
Wow ! ! This was even better
We have been on the road for
This is by far the `` Worst
This place was absolutely horrible . The
I am staying here for an extended
Deplorable customer service . Wrong product was
Actually had to update my review seeing
Hair . I have had meltdowns in
Very nice restaurant . Elegant and up
On Q have amazing people on board
The food was very delicious . Service
I used to occasionally get food from
My favorite place to get delicious and
What you would expect from a Hampton
I love this place . Fast ,
Customer Service is not a priority for
Been here twice now , the first
This place is good for takeout !
Normally to re-tint my '90 Honda civic
I went here after drastically searching for
I had been fighting for appointments at
I 've been seeing Rosie for my
Great place , great food . Friendly
James is an amazing stylist ! I
Absolutely love this place ! My favorites
Had a great experience . Came here
I went to Beverly nails recently and
Decent place , was n't thrilled with
Room is nice , it has everything
I am glad I did n't base
Go to Waverly ! I have seen
Love my tinted windshield from Auto Tint
Had a great stay here . Everyone
This place is not the same since
I am really impressed with their available
My daughter and I stopped in for
Always amazing food for a great price
IDOLIZE was recommended to me by a
Too expensive for the portions and restaurant
I 've been excited to give honeygrow
Heard of this new place on Facebook
It 's not our first visit -
Oh my my ! I went in
First time we tried this place .
Good sushi , fast service ! ...
The staff at this hotel was amazing
Delicious ! Had the number 12 taro
This place has awesome deals but you
I have a hard time even getting
Bad experience from the start-I walked in
This location was a surprise to me
Bamb ? is a great place filled
I have some curly & big hair
If i could give this place 0
Our first time there and we will
I have light/thin eyebrows so waxing does
We absolutely love the drinks at BAMBU
It 's hard to go wrong with
Went here for my sisters birthday .
Tahiti in Vegas ! ? Sign me
Ok , so all I have to
Great place to watch football and hang
Salad was filling . Staff was very
I recently purchased a new house in
Love , love , love this salon
Worst place ever the only good thing
The cons- it 's rather dated ,
Amazing and fantastic service by the installations
Man I love this place . Especially
This Denny 's has the best servers
Do n't know what happened but no
Awesome service , great prices ! !
I 'm new to Charlotte so I
Room A116 . Right by the parking
Great tasting natural goodness . They use
OMG ! ! ! So worth the
if you 're looking for nail ladies
Not a good morning for Ricardo and
Food was very fresh and delicious .
We came in on Saturday at 11:00a
It was ... OK . I would
My sisters & I visited Idolize for
The staff was friendly and the place
After all the hype about Bambu opening
The burgers are awesome ! Best burger
i think that the place is clean
When I 'm in the mood for
This place is literally around the corner
Very professional , knowledgeable , and friendly
Amazing , we loved it . Fast
The decor is nice and that 's
I go to this location often and
Thought I 'd give this new place
Hey guys , this auto tint shop
I threw away my last take out
I give this Hampton Inn 4 stars
Quiet , peaceful property away from the
I think their prices are kinda high
What.is.happening . Perhaps I should 've read
Woman did not even turn around to
Love this salon ! Reasonable prices ,
This place had the best staff ever
This was the perfect place for us
I have gone to two Congee Queens
I did n't like at all my
We made a trip down to Honeygrow
Absolutely the best haircut and style that
New car a new tint job .
I have heard about this place with
Staff was kind and very service oriented
This is your typical AYCE Sushi joint
My family and I went here for
The ceaser salad is a must try
2.5 stars . I 've been to
Worst service ever . Not only did
Giving a one star due to the
Food and table service was good but
Love ! ! Everyone in my office
Other than the speed at which the
We were seated in a hibachi room
Me and my son , who is
Yesterday I tried this place out for
Very traditional steakhouse ... making your Caesar
Boba teas and juices . It was
I come here if I want a
Been here a couple of times now
It was n't horrible . The girl
Great , no non-sense property management team
A new addition to East Liberty !
Not too impressed . The service was
The worse place I ever stayed in
Excellent food and service . NO TV
Just went there for the first time
A friend and I had lunch here
Great ambiance , complimentary valet and coat
The warranty company Spencer 's uses is
Excellent Mexican food with authentic taste and
They charge 15 % gratuity . That
Great stay ! Gon na be there
Bambu is awesome . I 've never
I used them to manage one of
We visited last Saturday night . I
The bartender was super sweet and very
So I been wanting to try this
Good fast service , pretty broad menu
Good hotel to stay in off the
Ever gone into a restaurant and have
I 've been meaning to leave this
I 've been coming here for almost
Very disappointed . The pricing is an
Finally tried Honeygrow . If you have
I got a pedicure here and it
Amazing place Prices obviously on the high
they have changed and updated there menu
On Q has been withholding my property
Kevin is the BEST ! He provided
I have been a fan for years
I had n't been itching to try
Well we just left there 8:20 pm
Disappointed ! This is one of our
We love this place . It is
Lunch menu is advertised outside as all
Good Mexican Food menudo Saturday . Been
I have n't been here in a
Very good Carne Asada buritto . Good
Came for breakfast around 8am on a
This hotel is lovely and the staff
Ouch ! I had a painful manicure
Yummmmyyyy delicious food ! Yummiest stir fry
The Greek salad tonight was disappointing ,
This Hampton Inn & Suites is extreme
Good company so far no issues .
Repairman came to fix the ceiling and
Our issues with On Q Property Management
I 'm a faithful Idolizer . I
MacNCheese with BBQ Pork tacos , Teriyaki
Other than the service being sucky ....
I always have a good experience here
I 'm a truly disappointed customer .
Updating my review here ! Unfortunately it
Horrible Experience going through the qualification process
Finally , a decent Cantonese restaurant in
Monday afternoon , co workers and I
The best Chinese food I have ever
So ... I usually go to the
Shree is amazing ! ! ! !
Cold beer , hot wings , lots
I recently visited this Idolize location for
Went to Shine yesterday for highlights on
Try the Butter Chicken ! You 'll
This place was very good . We
Not impressed . Service was very slow
I never thought that I would be
Great Bird with awesome sauces . Best
This place is not a place I
We come to Denny 's almost every
I only do reviews when a place
You wan na relaxxx after hard work
Absolutely wonderful place to stay ! I
The aesthetician 's that thread my brows
I have tried almost everything on their
Oh dear , thanks Karen W. for
Front end night staff are very friendly
If I could give this store zero
Very pricey place , but shows for
Lucky I gave them a star .
Horrible horrible horrible wait . Did I
I felt it urgent that I follow
Went there today around 14:30 with my
I 'm not super picky about where
Love the pad Thai and the red
After many bad dine in experience at
We tried the new hot sushi spot
The girls who thread eyebrows here are
Stayed here for my anniversary back in
If you have to deal with Kyle
My husband and I stopped in today
This location has better food than the
I really enjoy this place . The
Auto Tint Express is very knowledgeable and
They are quick , nice , and
We had dinner here opening night for
Yum ! Came here and grabbed a
Good service . I had the two
it has been awesome working with OnQ
Excellent steaks cooked just right and the
Not a best place to have jap
Great accommodations , wonderful breakfast , easy
Dude ( or Dudette - I do
This place is great . I 'm
We have purchased numerous appliances from this
The Octagon is a pretty cool place
This was my first time getting my
Not bad for an AYCE sushi joint
A Charlotte gem . Shine is an
Definitely my fav in this neighborhood .
Shine was the first salon I checked
Once we managed to get a hostess
This is a nice property with nice
Solid Chinese comfort food . Because of
First review . Terrible service . We
I was very disappointed that I left
I am rating this based off other
Great portions of sushi for the price
I was very disappointed the last 2
We went here for dinner with my
This place deserves a zero rating .
Recently purchased GE profile kitchen appliances and
Shree is the best . She makes
I have been here a few times
I have been working with Kevin Rymer
Terrible ! I 'll never go back
I called around 9:50am on a Saturday
We have thoroughly enjoyed working with Austin
Went back there more recently . They
Great pink and white powder by Justin
* * Great cheap alternative to Vegas
Like a lot of other Yelp reviews
Great server she seem very tired But
This Aji Sai a tiny place on
This is a highly professional shop .
First time , awesome food . Wipeout
Amazing Taco Tuesday Deals ! ! !
This place is better than alot of
On Q has been great , and
Wonderful staff and nails and toes always
Bottom line , Flo 's has way
I 've been coming here to get
They have a handful of noodle and
I have been a longtime customer of
Stopped in to this shop around 4
Stayed here about 3 months ago for
First time I have ever been hungry
The only reason I ever come to
This is pretty good fast food Asian
I went this afternoon for a call
I 've been coming to this location
I love this Salon more than words
I 've had most of the menu
Ordered the sausage and potatoes with carrots
Congee Queen is my go to for
This place is great for beers and
Love this place . Have n't found
LOVE me some Pub . Have been
Great steak house ! I ordered a
Amazing ! We had dinner tonight and
Stay clear ! ! ! ! !
I brought a groupon to this place
As a Plaza Midwood Resident for the
I asked for them to cut off
This has been a terrible experience thus
Very disappointed . Asked if I could
We were hungry and had a good
I ca n't say enough good things
I was looking to tint my 2015
Went : Sun Nov 1st , 6:00
Stopped by here yesterday for a quick
There are so many dishes to choose
This place was clean , had a
Really Good sushi . Slightly overpriced .
See allot of good reviews . I
I would come here again . The
I 'm just going to be honest
Came here on Saturday night , restaurant
Gave this place a try while spouse
Great explanation of my tint options .
Great place for food and drinks !
Audio Tint Express is amazing ! Excellent
We had our doubts walking in hoping
I rate my hotels on very simple
I have been a Landlord since the
Just got done dining here and felt
I recently purchased an investment property in
This is a Great place , I
I 've always gone to the Queen
Food is great ! Service could be
Got seated right away , once we
I decided to make this place my
Octagon is king for steaks and a
Everyone at Auto Tint Express was super
Came here to look for a new
I have Vicki do my pedicures and
Affordable and great customer service ! I
Really used to like coming in to
I just had my 4th car tinted
I 've been going to Shine for
We worked with Kevin and had a
Service was great . I was taken
Bambu I still love you but last
I was fiercely loyal to my NYC-area
First time .... tried chorizo breakfast burrito
Been coming here for awhile now ...
Great customer service ! I got a
I 've been looking for a place
Thought I would try something different and
This will be the new stay-at hotel
Food is pretty good here , service
Amazing food and excellent service ! This
Tried this for the first time .
I am a huge fan of all
Stopped in the store on Saturday ,
Woke up with a huge appetite and
I think the $ 4 Pancakes (
We parked our car here while flying
The place was pretty empty when we
I visited this salon yesterday and just
I just recently discovered this place and
I never ate this food before but
Just got my wife car window tint
Upset about this place . The hair
I 'm so happy I came across
TAKE OUT review : Take out portions
The correct address is 20020 N. 59TH
Really enjoyed our meal here . Tried
This place a amazing ... although it
Amazing food ! I had the chicken
Ask for Charlton Alicea ..... aka my
BREAKFAST ON POINT ! Stopped by on
My first time in Pittsburg . This
Love this location ! Reservations for 4
This place is totally Amazing .. I
This is the 2nd family car I
I had just purchased a house and
Why they decided to open a Congee
Their upstairs bar is an awesome little
Unfortunately you ca n't give a company
Terrible experience , it took 3 hours
I still love this place-great customer service
I have been to all the Congee
Took my 2018 Camry here , and
We stay here a couple times a
The food was okay , rather bland
I just adore this place ! Everyone
Yum ! The curry & steak sandwich
This place was great ! Sushi &
I 'm so glad this place is
Went here to tint my car and
No Star ! Great customer service latrish/katrish
best boba in the valley ! !
This place is the Bee 's knees
I have been to Lotus a few
This place is awesome to da Max
I 've been going to Jose for
Although this is my go-to salon in
A friend recommended I come here and
I had brought my second vehicle which
This hotel was perfect for my family
I 'm glad I found this place
Met a friend for lunch . We
Great tasting food with good service .
The absolute best haircut and highlight I
Came here for a shellac manicure and
A super-old-school Steakhouse with a gentleman 's
While our experience buying at Spencer 's
Coaltrane 's is a great new addition
Horrible wait experience , even with reservations
Everything was AWESOME ! ! Not sure
we went to Congee Queen in Christmas
No doubt this is a classy place
This reviews pertains to brows only .
Went there last night for dinner .
Loved this place , great customer service
Do n't come here .... Please do
Was definitely not a fan of my
Arrived late at night , after a
SEJAL is incredible ! I have been
This franchise has become our dining spot/chain
I have been waiting for this place
UNDER NEW OWNERSHIP . I used to
Had a pretty decent Breakfast burrito .
I had the sweet Mongolian beef on
I had the Banderita burrito and it
Brougth my BMW in today for window
The only place I trust with my
Honeygrow is my go to place when
Ate here with some friends from out
Located in a huge strip mall ,
Perfection ! First eyebrow place I went
I go to a lot of nail
The atmosphere is lavish , the food
I would give this place 500 stars
Been going here for years , typically
Stopped in to Coaltrane 's for a
It 's a Hampton folks ! The
Service was great let 's start with
This is our first visit . But
We just bought car and we decided
Very , very nice salon . I
I like to give every place a
A good friend of mine and I
First time here . Great service (
This place was good . Not fantastic
Nice place to stay and the best
I was so excited to hear that
My fiancée and I decided to make
4.5 - I really wish Yelp implemented
Quality control has gotten a lot better
Every time I have been here (
I really like it ! Here 's
Eat fresh . Eat local . Eat
My friends and I were there from
Very poor service and very expensive for
Anything but the basic pedicure is way
Lame food , drink , and service
Worst experience I 've ever had .
Aji Sai is a good choice downtown
This place is actually not bad !
Liked this place for healthier fast food
All you can eat buffet . Major
friendly staff , delicious food ! !
We 've been looking for a place
Michelle and Ryon have been tremendously helpful
Ate here during the soft-opening . If
These fish tacos are flames best kept
This restaurant is over the top amazing
First time trying as a walk in
Delivered ontime , great job as usual
Bomb burritos , definitely will be going
The butter chicken was delicious , but
Very impressed . Great menu , great
SO HAPPY THEY CAME TO PGH !
I 'm a big fan of boba
This place is delicious . The shrimp
if i could ... i would rate
Service is fast . Food quality is
The food was delicious and incredibly fresh
I placed a takeout order tonight and
Lame white romaine lettuce on cob salad
I have been renting out my house
Well , I 've now officially been
Lobby area is beautiful but service is
I grabbed some late night sushi and
Such a fun and friendly place !
Stay away from this place . Very
I left my car there when I
The is a top notch first class
This place is a GEM ! !
Having grown up in Vancouver , I
Great spot to pick up lunch on
Yes yes yes ! ! ! This
In visiting from CA , super stoked
Been driving past here for almost a
This is my go to spot in
This was the worst manicure I have
I went in yesterday for my first
Will not be staying here again .
The wait at the door took 15
Have been coming to this place every
So the big sumo wrestlers at the
Went during the soft opening but visited
Food and service were decent hence 2
This place is amazing . I 'm
Spicy DanDan noodles are my favorite .
The food looks and tastes amazing ,
Value of not driving to Dilworth ...........................................
Mid afternoon , slow but service was
This is by far the best eyebrow
My waiter was very nice food was
The place was clean and the guy
How do you burn pancakes and have
WOW . I 'm loving all these
After years of disappointing hair cuts and
Awesome family friendly restaurant . I have
Bad Curry Tried this place for first
I recently moved from Atlanta to Charlotte
We stayed here for one night while
Nice clean place with really good food
Pretty awful . I only went here
I come here with a colleague for
Purchased whirlpool duet washer and dryer .
I had breakfast at this location .
Auto Tint Express has great customer service
Such a fan . It 's a
Hibachi is a favorite for our family
The women who do the eyebrow threading
Stuff had great attitude and was really
We had a great experience . It
I believe my first 5 Stars !
I really want to like this place
I just moved to the area so
Walking into this Congee Queen for the
As a server myself I 'm always
The Octagon is a really beautiful restaurant
Yum . Had the veggie burrito .
Not a huge fan . Not a
Great price & great work . Same
Jaun , the manger is the best
Note : this is a casual dining
Live not far from here so came
Went there around two weeks ago with
Horrible communication ... moved into a filthy
Travis is amazing ! I have a
The ingredients are fresh but combine into
I 've been here few times now
Ughhhh ! ! ! ! ! Do
I ordered egg in a basket and
Great service , both customer service and
It really is Food Nirvana ! We
Never had such a giant bowl of
Decent food for the price , but
During times of low-carbing this is a
I 've had the phó and the
OnQ Property Management is the WORST possible
Service was amazing . Aggie was fantastic
LOVE ! Great place to take visiting
Awesome ! Everything was handled professionally and
Renter beware : this management company is
Fast friendly and courteous service , i
Friendly staff and very knowledgeable about the
VooDoo Taco and Aloha Burger are awesome
I stopped here because of all the
Was greeted at the door with a
We had a great time and enjoyed
I , too , was the victim
I 've been here half a dozen
Decent tasting food options here . I
Always busy and worth the wait !
Dinner visit . Seated quickly . Opted
I stopped by this place after Lee
I 've been here a few times
Love this place ! I 've tried
Very good but has fallen off lately
Great old school steak house . Older
Oh my lanta ! ! ! This
The best Nail salon in the valley
The food was so nasty it made
Amazing staff . Fun environment and amazing
This was my first time coming to
Passable . Was in the area and
Found this hotel on Trip Advisor on
About 30 minutes ago me and my
Hardly worth it . the steaks are
ila been doing my eyebrow for years
Not very good . The food is
Tasty Food . Limited Menu . A
This place used to be so good
Godawful . Unless you like your food
How is this place a resort ?
So I 'm from the islands ,
Tacos are legit , brews are cold
Great place the tacos were stale I
The guys are are very knowledgeable and
Our Spencer 's salesperson , Justin ,
I do not enjoy going to the
honeygrow is an awesome new addition to
Boba is great and fresh ! The
So , let me begin by saying
Let 's start with the big issue
Been coming to Jose for a few
Ms Ila takes good care of chin
Really wanted to leave a good review
Wonderful place to eat - cheap ,
I went to this restaurant because it
This place used to be good until
If you want quick service and good
Service was excellent and attentive and things
Mmmmmm Octagon has GREAT steak ! !
Fresh sushi . You get a checklist
Cool vibe going on here with an
i am a regular here cuz thier
I could n't be more impressed than
This place is awesome ! Get your
From the first opening , the store
Stopped in here a few times since
Lobster chow mein is a must try
I frequent the Congee Queen chain regularly
It may seem uncharitable to give one
Ask for Kent Webster . He has
Went here for the first time today
On my first visit I was taken
I lived a few blocks from this
I 've dealt with some pretty sketchy
Carne asada burrito , tasty and filling
Took a while for them to come
We went to see Jabbawookeez and wanted
I 've taken 3 if my cars
The food was a huge disappointment .
Sometimes it 's the simple things that
I 'd leave zero stars if I
PLEASE KEEP PERSONAL BELONGS SAFE AND HIDDEN
I 'm afraid to to leave a
I was referred to On Q by
Had my first experience here tonight .
The bar service was amazing , as
Not exactly what I expected . Food
The portions were huge , but completely
VERY DISAPPOINTING ! ! ! We just
Over priced and always a wait .
So I just got done eating this
I had a chicken hibachi meal and
This place is awesome ! They are
Stopped by here because of the overwhelming
Having been to their other locations ,
Great customer service . Places are very
On Q has always been great to
Today ( 9/24/2016 ) we went to
I have been going year for months
It was a pleasure dealing with On
This was my first time to BAMBU
Fish tacos here are great ! Decent
The food is amazing , it is
Recently I needed to get my nails
I have only been for breakfast and
Came in on Monday September 12 ,
Ila is great ! Service is awesome
I came to honeygrow on a Sunday-
Decided to give this place a try
Amazing chicken wings ! I have literally
Had a great dinner at Jimmy Hula
Fairly standard not too expensive sushi .
On May 7th I checked Into the
I will start this off by saying
My friend suggested me to come to
This is a great Denny 's .
I 've gone from blonde to black
My parents , my uncle , and
I was super excited to try this
Excellent customer service would defiantly recommend to
Still really good and consistent after coming
I tried Sumo to get a new
I would like to commend Mr. Jim
I thought that it will be much
I 'm all about service as much
James is a hair professional ! Have
This place has great service . I
I 've tried almost everything on the
I am a regular to this location
The service was slow , and the
Good food ! Nice service ! Easy
This nail salon is ok , but
Excellent customer service and I would recommend
Walked in to this spot instead of
The food is pretty good here ,
On a whim we decided to try
So basically if you are the renter
What a great experience Service was amazing
First impression after exciting the elevator on
I visited this restaurant for the first
Absolutely amazing food and amazing service !
Vey nice service and food . Complementary
I routinely went here to get my
Classy place . Old-school appointments and traditional
I was n't happy with my stay
Purchase went fine . They sold us
So having eaten here 4 times now
Went here for breakfast and it was
Thank you thank you thank you .
I wish I could give this salon
I can only tell you about their
The decorations in the lobby and restrooms
Very friendly , great vibes when walked
First of all , let me just
They have a huge selection of beers
Today I visited HoneyGrow for the very
This is a stir fry sort of
I do n't believe this place will
We had a great time here and
Cute , clean little place . I
Loved meeting the owner 's fiancé ,
Worse experience ever , was so upset
Bad .. I truly ca n't believe
Decided to try this new place out
Coat check service . Friendly staff .
I recently dined at The Pub with
This is my new favorite place to
I love the way they thread my
I do n't recommend getting your full
The MOST delicious food , and fast
Went here for my 4 year anniversary
Came in Saturday with a friend upon
In theory , this place is great
I 've been visiting Idolize since 2
Great service on the morning of Xmas
I walked in earlier this week for
WE LOVE THIS PLACE ! They have
I passed by this place many times
A decent experience taking slow service into
The leg/foot massage and massage chairs were
Well ... revising my previous ... was
Good place for a bite to eat
Excellent service and the food was amazing
I 'd recommend you try noodlehead (
So this place has a free shuttle
This is the best salad in Pittsburgh
Great breakfast and service l , i
This is good canto Chinese food after
Unusual experience on the service end .
I had a wonderful experience . Shree
James at Shine Salon is amazing !
I have been here twice . The
Me and my boyfriend have been going
This is an update since I 've
Did n't care for the work done
Was n't impressed at all in this
I paid my first visit here with
My new favorite spot ! Just had
Had takeout from this Congee Queen the
If you are in the area and
Absolutely loved my skin-brightening fancy facial with
Just finished getting a pedi mani and
Absolutely loved it ! This will definetely
Went here for the first time for
My coworkers and I went to Sumo
Decent experience and standard AYCE . Some
Offspring # 2 and I recently popped
On my first visit I noticed that
This place is the real deal !
I love the influx of new Asian
This is the worst management company ever
Do not come here ! I came
After looking around at many places one
Not really a fan . The mongolian
Nice and reasonably priced for pedicures .
After 3 months of trying to get
I 've been staying here for over
I 've been here three times and
I spent our Christmas Dinner with my
Have been coming here for over 10
This became my absolute favorite sushi place
Love coming to Idolize for brow threading
Writing this review because I think this
Went on opening day , loved this
So far this is a one star
Dropped by last Saturday and there was
Great store , great service , great
What can I say , I always
I 've dined here about 4 or
I 've taken three cars here and
3 stars out of 5 We ordered
The food is just ok . The
First time here on Xmas . So
Stayed here for 3 nights . Overall
Most of all the foods on the
Nice Hampton . Close enough to the
-No recommended at all ! ! !
Been going to Lotus since they first
For special occasions , we always dine
Yay Bambu is finally here in Arizona
San tan location .. Bad customer service
I came here to eat on a
I love love love this place !
So crazy how diverse the reviews are
I 'm am a Californian . And
Happened to be on the west side
Great service . He took the time
I went there for lunch with a
This is the first Congee Queen that
Solid sushi restaurant at a reasonable price
Wonderful flavor and great concept ! Alana
Service is top notch in here ,
I have been a regular customer of
I 've always found the food to
We went Spencer 's for a replacement
Very good service , reasonable pricing ,
We were traveling with a 7 1/2
Best congee place in toronto ! We
Lunch today . I never go out
This place is terrific . Great food
Had a great experience today at Spencer
The low rating is for the food
I was iffy about coming here because
BUYER BEWARE ! ! ! Horrible customer
My husband and I are moving last
Finally a location in AZ ! !
My colleague and I went here for
Ordered take out here because Ritual had
It was my first time getting my
Where do I even begin ? From
I 've been frequenting Congee Queen since
I do n't care how affordable this
Worst service ever ! ! Been here
I first walked in and they were
Do not come here . I went
HOLY PAMPERED GUEST BATMAN ! ! !
Yikes . So awkward . Ladies just
I moved to Charlotte a few weeks
Coaltrane 's is a wonderful experience ,
We tried this place out despite what
Jane at Idolize Dilworth is amazing !
They offer stuffed avocados that are delicious
In short I dislike two things from
What a suprise ! Read good reviews
Three stars because the food was tasty
I 've been here a few times
Let me start by saying the Octagon
I am in love with this place
Amazing food ! By far my favorite
My kids loved it ! Do I
I 've been going to the for
I love going to Denny 's for
Janna is a good stylist & colorist
I love this place . I only
I got to work with Kim in
Absolutely love this place . It was
Reasonable prices for the services and definitely
The guy doing my acrylic nails cut
I ended up at this resort because
With the loss of Ginza of Tokyo
What a great steakhouse ! We went
I have been a Spencer 's customer
I Got To Say , If You
Last straw for me ! I 've
I had my entire brand new car
We have been to this location previous
Got to come in today for a
This is an amazing place located in
The most clean nails salon I 've
I love Hibatchi , but sadly Sumo
I have a cinematographer and I travel
Thank you thank you thank you James
I live in TX right now and
I had an appointment at 630 sat
Without question , the best rotisserie chicken
Been there three times in the last
Quick , easy , no hassle ,
Never dissapointed ! I moved up to
First off our server was amazing .
One of my favorite finds in Pittsburgh
Visited Sumo Japanese Steakhouse and Sushi for
The food is so good . But
My wife and I went today for
06-25-18 Walked in to Spencer 's at
First off , let me say that
I stopped here for happy hour with
A disappointing visit , but worth another
I will say that while my purchase
Spencers was super easy to work with
The pub is an awesome spot to
I hate to give this place a
I really liked this place ! First
I have to echo the negative reviews
Just ok. Service is friendly but they
I went for pedicures with a girlfriend
We did a lot of comparison shopping
When searching for new digs , it
This is my 2nd time eating here
I have 2010 toyota camry and i
Spencers has the worst customer service ever
Pretty darn good for a place just
Best breakfast burritos EVER ! Honestly if
Was so impressed by this salon .
There is a lot to like about
As soon as I walked into the
Great job and NO , not 1
EDIT : I called about my missing
Must say i am impressed ... great
Had a very bad experience with Spencer
For quick Asian cuisine , I found
After months of waiting , Bambu is
Outstanding service , clean facility and professional
Been there a few times and the
I do n't write reviews but just
Great atmosphere , amazing food ( love
The atmosphere and cleanlyness of this spot
This place is awesome , friendly staff
This place was surprisingly good . I
Wanted to get my car tinted for
The Hashbrown Burrito not only satisfied my
Such a cool little find ! Island
The worst property management company ever .
My 2nd trip was better than my
We have visited this particular location 3
Really tasty food , good price ,
This is the worst company that I
Honeygrow is a great concept that Pittsburgh
Our family placed an order . Not
This place is perfect for something quick
I want to start by saying if
I had a wonderful facial with Jane
We went for a late supper and
This place is much more than it
Amazing homestyle and authentic Mexican food .
The restaurants decor was really nice and
Our server Christian did such an amazing
I hate to give this place a
Wait a darn minute ! I thought
Went to this Denny 's after work
I 'm very happy with the work
This is such a great sushi place
Ive been coming here for a few
I LOVE this restaurant ! I 've
I have been waiting and waiting for
I came here about 2 weeks ago
If you are 40+ the odds are
Some days are ice cream days ,
Not worth the money . We were
Customer service . Customer service . Customer
I stopped into The Pub to grab
Worst place ever . Went for a
Great service at the bar .Fun ,
I have been working with Kevin in
First time going and apparently I came
Not impressed with this particular Hampton Inn
My sisters and I went in to
Went here last night . Very awesome
We got there and grill by us
I wish I could give this company
There were 4 of us in our
My daughter suggested I go to Shine
This is a newer Hampton Inn and
Been here twice now and both times
Great place to watch football ! You
Once again hair master Mark did up
We have been coming here for years
Quick and friendly service . Popped in
Please read my entire review , the
